agent,area_sqm,bathrooms,bedrooms,description,listing_id,location,on_show,price,property_type,special_tag,url,crime_index,gautrain_km
,39.0,1.0,2.0,,,Fleurhof,,449000.0,2 Bedroom Apartment,,,8.0,13.36
,939.0,,3.0,,,Willowbrook,,1750000.0,3 Bedroom House,,,3.0,13.84
,40.0,,1.0,,,Constantia Kloof,,648000.0,1 Bedroom Apartment,,,3.0,13.92
,146.0,,3.0,,,Roodekrans,,1130000.0,3 Bedroom Townhouse,,,3.0,13.84
,771.0,,,,,Roodekrans,,3000000.0,Vacant Land,,,3.0,13.84
,517.0,,2.0,,,Whiteridge,,929000.0,2 Bedroom House,,,3.0,13.84
,48.0,,2.0,,,Roodepoort West,,400000.0,2 Bedroom Apartment,,,3.0,13.84
,42.0,,2.0,,,Fleurhof,,450000.0,2 Bedroom Apartment,,,8.0,13.36
,800.0,,,,,Industria North,,3800000.0,Industrial Property,,,3.0,13.84
,60.0,,2.0,,,Witpoortjie,,600000.0,2 Bedroom Apartment,,,3.0,13.84
,258.0,,,,,Manufacta,,30000000.0,Industrial Property,,,3.0,13.84
,179.0,,3.0,,,Ruimsig,,1525000.0,3 Bedroom House,,,2.0,17.29
,68.0,,2.0,,,Honeypark,,479900.0,2 Bedroom Apartment,,,3.0,13.84
,771.0,,,,,Poortview,,4500000.0,Vacant Land,,,3.0,13.84
,290.0,,,,,Florida Park,,1250000.0,Vacant Land,,,3.0,13.84
,39.0,,2.0,,,Fleurhof,,415000.0,2 Bedroom Apartment,,,8.0,13.36
,500.0,,6.0,,,Florida Hills,,3100000.0,6 Bedroom House,,,3.0,13.84
,404.0,,3.0,,,Witpoortjie,,740000.0,3 Bedroom Townhouse,,,3.0,13.84
,92.0,,1.0,,,Wilro Park,,845000.0,1 Bedroom Townhouse,,,3.0,13.84
,80.0,,3.0,,,Princess Ah,,720000.0,3 Bedroom Townhouse,,,3.0,13.84
,159.0,,3.0,,,Constantia Kloof,,1720000.0,3 Bedroom Townhouse,,,3.0,13.92
,39.0,,2.0,,,Fleurhof,,460000.0,2 Bedroom Apartment,,,8.0,13.36
,101.0,,2.0,,,Florida,sunday 9 february 2025  – view by appointment only – contact agent to ...,560000.0,2 Bedroom Apartment,,,6.0,14.56
,238.0,,3.0,,,Strubensvallei,,2050000.0,3 Bedroom House,,,3.0,13.84
,221.0,,3.0,,,Weltevreden Park,,1699000.0,3 Bedroom Townhouse,,,3.0,9.07
,169.0,,3.0,,,Florida,,1220000.0,3 Bedroom Townhouse,,,6.0,14.56
,66.0,,2.0,,,Honeypark,,595000.0,2 Bedroom Apartment,,,3.0,13.84
,97.0,,3.0,,,Honeydew,,1298000.0,3 Bedroom Apartment,,,4.0,11.41
,130.0,,,,,Weltevreden Park,,1150000.0,Commercial Property,,,3.0,9.07
,96.0,,3.0,,,Radiokop,,1300000.0,3 Bedroom Apartment,,,3.0,12.01
,500.0,,2.0,,,Honeydew Grove,,730000.0,2 Bedroom Apartment,,,3.0,13.84
,788.0,,3.0,,,Roodepoort North,,1150000.0,3 Bedroom House,,,3.0,13.84
,179.0,,3.0,,,Honeydew,,2150000.0,3 Bedroom Townhouse,,,4.0,11.41
,186.0,5.0,3.0,,,Wilgeheuwel,,1700000.0,3 Bedroom Townhouse,,,3.0,13.84
,110.0,,3.0,,,Honeydew,,1100000.0,3 Bedroom Apartment,,,4.0,11.41
,200.0,,4.0,,,Little Falls,,2650000.0,4 Bedroom House,,,4.0,12.77
,67.0,,2.0,,,Bergbron,,799995.0,2 Bedroom Apartment,,,3.0,13.84
,72.0,,2.0,,,Little Falls,,800000.0,2 Bedroom Apartment,,,4.0,12.77
,61.0,,2.0,,,Honeydew,,529000.0,2 Bedroom Apartment,,,4.0,11.41
,150.0,,,,,Cosmo City,,1250000.0,Vacant Land,,,3.0,13.84
,44.0,,2.0,,,Fleurhof,,459000.0,2 Bedroom Apartment,,,8.0,13.36
,55.0,,3.0,,,Wilfordon,,920000.0,3 Bedroom House,,,3.0,13.84
,874.0,,4.0,,,Helderkruin,,7500000.0,4 Bedroom House,,,3.0,14.75
,270.0,,4.0,,,Constantia Kloof,,1350000.0,4 Bedroom Apartment,,,3.0,13.92
,262.0,,,,,Weltevreden Park,,3160000.0,House,,,3.0,9.07
,280.0,,4.0,,,Witpoortjie,,1900000.0,4 Bedroom House,,,3.0,13.84
,992.0,5.0,3.0,,,Ontdekkerspark,,1650000.0,3 Bedroom House,,,3.0,13.84
,187.0,,3.0,,,Ruimsig Noord,,1640000.0,3 Bedroom Townhouse,,,3.0,13.84
,106.0,,4.0,,,Witpoortjie,,1350000.0,4 Bedroom House,,,3.0,13.84
,69.0,2.0,2.0,,,Wilgeheuwel,,730000.0,2 Bedroom Apartment,,,3.0,13.84
,331.0,,,,,Amorosa,,9200000.0,Vacant Land,,,3.0,13.84
,296.0,,4.0,,,Wilro Park,,2300000.0,4 Bedroom House,,,3.0,13.84
,14.0,,4.0,,,Florida Glen,,1790000.0,4 Bedroom House,,,3.0,13.84
,127.0,,,,,Ruimsig,,1420000.0,Commercial Property,,,2.0,17.29
,96.0,,2.0,,,Florida,,550000.0,2 Bedroom Apartment,,,6.0,14.56
,800.0,,3.0,,,Constantia Kloof,,4400000.0,3 Bedroom House,,,3.0,13.92
,280.0,,3.0,,,Cosmo City,,1600000.0,3 Bedroom House,,,3.0,13.84
,96.0,,3.0,,,Weltevreden Park,,970000.0,3 Bedroom Apartment,,,3.0,9.07
,335.0,,5.0,,,Cosmo City,,940000.0,5 Bedroom House,,,3.0,13.84
,991.0,,4.0,,,Florida,,1799999.0,4 Bedroom House,,,6.0,14.56
,658.0,,2.0,,,Groblerpark,,779999.0,2 Bedroom House,,,3.0,13.84
,42.0,,2.0,,,Fleurhof,,479999.0,2 Bedroom Apartment,,,8.0,13.36
,124.0,,3.0,,,Willowbrook,,1460000.0,3 Bedroom Townhouse,,,3.0,13.84
,94.0,,2.0,,,Florida,,395000.0,2 Bedroom Apartment,,,6.0,14.56
,154.0,,,,,Willowbrook,,1750000.0,House,,,3.0,13.84
,485.0,,2.0,,,Creswell Park,,560000.0,2 Bedroom Townhouse,,,3.0,13.84
,42.0,,2.0,,,Fleurhof,,540000.0,2 Bedroom Apartment,,,8.0,13.36
,100.0,,2.0,,,Florida Glen,,750000.0,Apartment,,,3.0,13.84
,650.0,,3.0,,,Kloofendal,,2395000.0,3 Bedroom House,,,3.0,13.84
,44.0,,1.0,,,Horison,,360000.0,1 Bedroom Apartment,,,3.0,13.84
,38.0,,2.0,,,Fleurhof,,530000.0,2 Bedroom Apartment,,,8.0,13.36
,159.0,,,,,Laser Park,,1450000.0,Industrial Property,,,3.0,15.05
,495.0,2.0,3.0,,,Roodepoort North,,890000.0,3 Bedroom House,,,3.0,13.84
,61.0,,2.0,,,Groblerpark,,545000.0,2 Bedroom Apartment,,,3.0,13.84
,487.0,,4.0,,,Constantia Kloof,,2600000.0,4 Bedroom House,,,3.0,13.92
,278.0,,3.0,,,Florida,,690000.0,3 Bedroom House,,,6.0,14.56
,82.0,,2.0,,,Eagle Canyon Golf Estate,,1190000.0,2 Bedroom Apartment,,,3.0,13.84
,11.0,,2.0,,,Discovery,,1650000.0,2 Bedroom House,,,4.0,12.35
,685.0,,3.0,,,Florida Park,,2450000.0,3 Bedroom House,,,3.0,13.84
,405.0,,3.0,,,Helderkruin,,1980000.0,3 Bedroom House,,,3.0,14.75
,415.0,,3.0,,,Cosmo City,,1199000.0,3 Bedroom House,,,3.0,13.84
,73.0,,2.0,,,Florida,,320000.0,2 Bedroom Apartment,,,6.0,14.56
,95.0,,3.0,,,Honeydew Ridge,,1050000.0,3 Bedroom Townhouse,,,3.0,13.84
,71.0,,2.0,,,Wilgeheuwel,,840000.0,2 Bedroom Townhouse,,,3.0,13.84
,247.0,,4.0,,,Amorosa,,2750000.0,4 Bedroom Townhouse,,,3.0,13.84
,548.0,,2.0,,,Honeydew,,700000.0,2 Bedroom Townhouse,,,4.0,11.41
,93.0,,2.0,,,Florida,,520000.0,2 Bedroom Apartment,,,6.0,14.56
,183.0,,3.0,,,Constantia Kloof,,1700000.0,3 Bedroom Townhouse,,,3.0,13.92
,65.0,,2.0,,,Bergbron,,685000.0,2 Bedroom Apartment,,,3.0,13.84
,884.0,,,,,Roodekrans,,650000.0,Vacant Land,,,3.0,13.84
,252.0,,4.0,,,Cosmo City,,700000.0,4 Bedroom House,,,3.0,13.84
,159.0,,2.0,,,Fleurhof,,700000.0,2 Bedroom House,,,8.0,13.36
,158.0,,3.0,,,Ruimsig,,1800000.0,3 Bedroom Townhouse,,,2.0,17.29
,377.0,,3.0,,,Helderkruin,,2150000.0,3 Bedroom House,,,3.0,14.75
,114.0,2.0,2.0,,,Roodepoort North,,840000.0,2 Bedroom Apartment,,,3.0,13.84
,892.0,,4.0,,,Witpoortjie,,1290000.0,4 Bedroom House,,,3.0,13.84
,495.0,,3.0,,,Roodepoort North,,980000.0,3 Bedroom House,,,3.0,13.84
,473.0,,5.0,,,Davidsonville,,889000.0,5 Bedroom House,,,3.0,13.84
,62.0,,2.0,,,Princess Ah,,670000.0,2 Bedroom Townhouse,,,3.0,13.84
,34.0,,1.0,,,Horizon View,,325000.0,1 Bedroom Apartment,,,3.0,13.84
,617.0,,,,,Mostyn Park,,7200000.0,Vacant Land,,,3.0,13.84
,400.0,,4.0,,,Weltevreden Park,,2195000.0,4 Bedroom House,,,3.0,9.07
,121.0,,3.0,,,Wilgeheuwel,,1250000.0,3 Bedroom Townhouse,,,3.0,13.84
,92.0,,2.0,,,Florida,,419000.0,2 Bedroom Apartment,,,6.0,14.56
,84.0,,2.0,,,Horizon View,,500000.0,2 Bedroom Apartment,,,3.0,13.84
,80.0,,2.0,,,Wilro Park,,600000.0,2 Bedroom Apartment,,,3.0,13.84
,131.0,,2.0,,,Willowbrook,,1160000.0,2 Bedroom Townhouse,,,3.0,13.84
,190.0,,4.0,,,Discovery,,1799000.0,4 Bedroom House,,,4.0,12.35
,212.0,2.0,3.0,,,Wilro Park,,1850000.0,3 Bedroom House,,,3.0,13.84
,280.0,,3.0,,,Cosmo City,,1045000.0,3 Bedroom House,,,3.0,13.84
,87.0,,2.0,,,Laser Park,,650000.0,2 Bedroom Townhouse,,,3.0,15.05
,280.0,,2.0,,,Cosmo City,,880000.0,2 Bedroom House,,,3.0,13.84
,800.0,,3.0,,,Ruimsig,,3390000.0,3 Bedroom House,,,2.0,17.29
,92.0,,3.0,,,Florida Glen,,990000.0,3 Bedroom Apartment,,,3.0,13.84
,82.0,,3.0,,,Radiokop,,790000.0,3 Bedroom Apartment,,,3.0,12.01
,56.0,,2.0,,,Wilgeheuwel,,850000.0,2 Bedroom Townhouse,,,3.0,13.84
,900.0,5.0,5.0,,,Wilgeheuwel,,1250000.0,5 Bedroom House,,,3.0,13.84
,70.0,,3.0,,,Carenvale,,597000.0,3 Bedroom Townhouse,,,3.0,13.84
,60.0,,2.0,,,Honeydew,,545000.0,2 Bedroom Apartment,,,4.0,11.41
,40.0,,3.0,,,Wilro Park,,1650000.0,3 Bedroom House,,,3.0,13.84
,60.0,1.0,2.0,,,Radiokop,,595000.0,2 Bedroom Apartment,,,3.0,12.01
,119.0,,3.0,,,Wilgeheuwel,,1095000.0,3 Bedroom House,,,3.0,13.84
,162.0,,3.0,,,Florida,,820000.0,3 Bedroom Apartment,,,6.0,14.56
,54.0,,2.0,,,Roodepoort West,,450000.0,2 Bedroom Apartment,,,3.0,13.84
,276.0,,4.0,,,Wilro Park,,1600000.0,4 Bedroom House,,,3.0,13.84
,884.0,,5.0,,,Horison Park,,1575000.0,5 Bedroom House,,,3.0,13.84
,97.0,,2.0,,,Wilgeheuwel,,840000.0,2 Bedroom Townhouse,,,3.0,13.84
,461.0,,3.0,,,Witpoortjie,,945000.0,3 Bedroom House,,,3.0,13.84
,71.0,,2.0,,,Zandspruit,,740000.0,2 Bedroom House,,,3.0,13.84
,426.0,,4.0,,,Amorosa,,2799000.0,4 Bedroom Townhouse,,,3.0,13.84
,82.0,,2.0,,,Honeypark,,575000.0,2 Bedroom Apartment,,,3.0,13.84
,40.0,,1.0,,,Honeypark,,390000.0,1 Bedroom Apartment,,,3.0,13.84
,121.0,,3.0,,,Honeydew Manor,,1395000.0,3 Bedroom Townhouse,,,3.0,13.84
,70.0,,2.0,,,Wilgeheuwel,,510000.0,2 Bedroom Apartment,,,3.0,13.84
,43.0,,1.0,,,Constantia Kloof,,450000.0,1 Bedroom Apartment,,,3.0,13.92
,61.0,,2.0,,,Groblerpark,,625000.0,2 Bedroom Apartment,,,3.0,13.84
,61.0,,2.0,,,Honeypark,,599999.0,2 Bedroom Apartment,,,3.0,13.84
,61.0,,2.0,,,Groblerpark,,499999.0,2 Bedroom Apartment,,,3.0,13.84
,134.0,2.0,3.0,,,Horizon View,,950000.0,3 Bedroom Townhouse,,,3.0,13.84
,99.0,,2.0,,,Strubensvallei,,850000.0,2 Bedroom Townhouse,,,3.0,13.84
,452.0,,,,,Poortview,,5850000.0,Farm,,,3.0,13.84
,89.0,,3.0,,,Horizon View,,650000.0,3 Bedroom Apartment,,,3.0,13.84
,163.0,,6.0,,,Eagle Canyon Golf Estate,,8495000.0,6 Bedroom House,,,3.0,13.84
,61.0,,2.0,,,Weltevreden Park,,599000.0,2 Bedroom Apartment,,,3.0,9.07
,39.0,,2.0,,,Fleurhof,,430000.0,2 Bedroom Apartment,,,8.0,13.36
,87.0,,2.0,,,Honeydew Manor,,1070000.0,2 Bedroom Townhouse,,,3.0,13.84
,651.0,,4.0,,,Groblerpark,,1280000.0,4 Bedroom House,,,3.0,13.84
,66.0,,2.0,,,Lindhaven,sunday 9 february 2025  – view by appointment only – contact agent to arrange  ...,620000.0,2 Bedroom Townhouse,,,3.0,13.84
,115.0,,3.0,,,Witpoortjie,,1240000.0,3 Bedroom House,,,3.0,13.84
,878.0,,3.0,,,Radiokop,,2600000.0,3 Bedroom House,,,3.0,12.01
,418.0,,6.0,,,Goudrand,,950000.0,6 Bedroom House,,,3.0,13.84
,314.0,2.0,3.0,,,Cosmo City,,1150000.0,3 Bedroom House,,,3.0,13.84
,82.0,,2.0,,,Horizon View,,550000.0,2 Bedroom Apartment,,,3.0,13.84
,114.0,,2.0,,,Wilgeheuwel,,1050000.0,2 Bedroom Townhouse,,,3.0,13.84
,600.0,,3.0,,,Eagle Canyon Golf Estate,,6540400.0,3 Bedroom House,,,3.0,13.84
,869.0,,,,,Constantia Kloof,,2300000.0,Vacant Land,,,3.0,13.92
,496.0,,4.0,,,Helderkruin,,1895000.0,4 Bedroom House,,,3.0,14.75
,991.0,,4.0,,,Honeyhills,,1590000.0,4 Bedroom House,,,3.0,13.84
,250.0,,3.0,,,Cosmo City,,500000.0,3 Bedroom House,,,3.0,13.84
,649.0,,5.0,,,Eagle Canyon Golf Estate,,11760100.0,5 Bedroom House,,,3.0,13.84
,75.0,,2.0,,,Little Falls,,720000.0,2 Bedroom Apartment,,,4.0,12.77
,784.0,,,,,Amorosa,,3850000.0,Vacant Land,,,3.0,13.84
,285.0,,2.0,,,Cosmo City,,850000.0,2 Bedroom House,,,3.0,13.84
,84.0,,2.0,,,Bergbron,,1250000.0,2 Bedroom Apartment,,,3.0,13.84
,76.0,,2.0,,,Honeydew,,790000.0,2 Bedroom Apartment,,,4.0,11.41
,62.0,,2.0,,,Helderkruin,,520000.0,2 Bedroom Apartment,,,3.0,14.75
,70.0,,2.0,,,Florida,,440000.0,2 Bedroom Apartment,,,6.0,14.56
,350.0,,2.0,,,Cosmo City,,810000.0,2 Bedroom House,,,3.0,13.84
,63.0,,2.0,,,Honeydew,,520000.0,2 Bedroom Apartment,,,4.0,11.41
,96.0,,2.0,,,Florida,,380000.0,2 Bedroom Apartment,,,6.0,14.56
,106.0,,4.0,,,Florida Glen,,2350000.0,4 Bedroom House,,,3.0,13.84
,85.0,,1.0,,,Helderkruin,,645000.0,1 Bedroom Apartment,,,3.0,14.75
,416.0,,8.0,,,Cosmo City,,1690000.0,8 Bedroom House,,,3.0,13.84
,60.0,,2.0,,,Ruimsig,,924500.0,2 Bedroom Townhouse,,,2.0,17.29
,153.0,,,,,Honeydew,,2650000.0,Commercial Property,,,4.0,11.41
,100.0,,2.0,,,Wilgeheuwel,,820000.0,2 Bedroom Townhouse,,,3.0,13.84
,700.0,,5.0,,,Poortview,,8490000.0,5 Bedroom House,,,3.0,13.84
,162.0,,5.0,,,Florida,,2890000.0,5 Bedroom House,,,6.0,14.56
,88.0,,2.0,,,Florida,,385000.0,2 Bedroom Apartment,,,6.0,14.56
,400.0,,3.0,,,Weltevreden Park,,1950000.0,3 Bedroom House,,,3.0,9.07
,509.0,,6.0,,,Florida Park,,2999999.0,6 Bedroom House,,,3.0,13.84
,504.0,,6.0,,,Ruimsig,,3650000.0,6 Bedroom House,,,2.0,17.29
,32.0,,2.0,,,Hamberg,,640000.0,2 Bedroom Townhouse,,,3.0,13.84
,82.0,,2.0,,,Constantia Kloof,,895000.0,2 Bedroom Apartment,,,3.0,13.92
,38.0,1.0,2.0,,,Fleurhof,,415000.0,2 Bedroom Apartment,,,8.0,13.36
,423.0,,4.0,,,Helderkruin View,,1750000.0,4 Bedroom House,,,3.0,13.84
,113.0,,2.0,,,Groblerpark,,700000.0,2 Bedroom Townhouse,,,3.0,13.84
,38.0,,2.0,,,Fleurhof,,399000.0,2 Bedroom Apartment,,,8.0,13.36
,41.0,1.0,1.0,,,Wilgeheuwel,,669999.0,1 Bedroom Apartment,,,3.0,13.84
,79.0,,2.0,,,Florida,,520000.0,2 Bedroom Apartment,,,6.0,14.56
,795.0,,3.0,,,Honeydew,,1390000.0,3 Bedroom Townhouse,,,4.0,11.41
,50.0,,5.0,,,Kloofendal,,3500000.0,5 Bedroom House,,,3.0,13.84
,209.0,,2.0,,,Wilfordon,,765000.0,2 Bedroom House,,,3.0,13.84
,649.0,,4.0,,,Eagle Canyon Golf Estate,,8085000.0,4 Bedroom House,,,3.0,13.84
,90.0,,2.0,,,Fleurhof,,439000.0,2 Bedroom Townhouse,,,8.0,13.36
,47.0,,2.0,,,Groblerpark,,340000.0,2 Bedroom Apartment,,,3.0,13.84
,163.0,2.0,3.0,,,Honeydew Manor,,1650000.0,3 Bedroom Townhouse,,,3.0,13.84
,495.0,2.0,3.0,,,Roodepoort North,,1095000.0,3 Bedroom House,,,3.0,13.84
,80.0,,2.0,,,Florida,,440000.0,2 Bedroom Apartment,,,6.0,14.56
,218.0,,4.0,,,Amorosa,,2595000.0,4 Bedroom Townhouse,,,3.0,13.84
,68.0,,2.0,,,Wilro Park,,635000.0,2 Bedroom Apartment,,,3.0,13.84
,41.0,,3.0,,,Florida,,1250000.0,3 Bedroom House,,,6.0,14.56
,65.0,,2.0,,,Bergbron,,670000.0,2 Bedroom Apartment,,,3.0,13.84
,61.0,,3.0,,,Witpoortjie,,705000.0,3 Bedroom Apartment,,,3.0,13.84
,83.0,,2.0,,,Florida Lake,,450000.0,2 Bedroom Townhouse,,,3.0,13.84
,42.0,,2.0,,,Fleurhof,,495000.0,2 Bedroom Apartment,,,8.0,13.36
,127.0,,3.0,,,Wilgeheuwel,,1280000.0,3 Bedroom Townhouse,,,3.0,13.84
,200.0,,2.0,,,Roodekrans,,1590000.0,2 Bedroom House,,,3.0,13.84
,190.0,,4.0,,,Discovery,,1349000.0,4 Bedroom House,,,4.0,12.35
,140.0,5.0,3.0,,,Willowbrook,,1350000.0,3 Bedroom Townhouse,,,3.0,13.84
,141.0,,2.0,,,Fleurhof,,600000.0,2 Bedroom House,,,8.0,13.36
,127.0,,3.0,,,Honeydew Ridge,,1670000.0,3 Bedroom Townhouse,,,3.0,13.84
,127.0,2.0,3.0,,,Ruimsig,,1399000.0,3 Bedroom Townhouse,,,2.0,17.29
,727.0,,3.0,,,Witpoortjie,,1480000.0,3 Bedroom House,,,3.0,13.84
,266.0,5.0,3.0,,,Honeydew Manor,,2350000.0,3 Bedroom Townhouse,,,3.0,13.84
,406.0,,4.0,,,Ruimsig,,2499000.0,4 Bedroom Townhouse,,,2.0,17.29
,763.0,,3.0,,,Witpoortjie,,1380000.0,3 Bedroom House,,,3.0,13.84
,961.0,,3.0,,,Poortview,,4200000.0,3 Bedroom House,,,3.0,13.84
,705.0,,3.0,,,Strubensvallei,,1690000.0,3 Bedroom House,,,3.0,13.84
,76.0,2.0,2.0,,,Honeydew,,745000.0,2 Bedroom Apartment,,,4.0,11.41
,960.0,,3.0,,,Witpoortjie,,1499000.0,3 Bedroom House,,,3.0,13.84
,846.0,,3.0,,,Roodepoort West,,1495000.0,3 Bedroom House,,,3.0,13.84
,500.0,,4.0,,,Little Falls,,2345000.0,4 Bedroom Townhouse,,,4.0,12.77
,84.0,,3.0,,,Bergbron,,999500.0,3 Bedroom Townhouse,,,3.0,13.84
,292.0,,3.0,,,Cosmo City,,950000.0,3 Bedroom House,,,3.0,13.84
,842.0,,4.0,,,Florida North,,1499000.0,4 Bedroom House,,,3.0,13.84
,300.0,,3.0,,,Radiokop,,1300000.0,3 Bedroom House,,,3.0,12.01
,60.0,,2.0,,,Groblerpark,,519000.0,2 Bedroom Apartment,,,3.0,13.84
,145.0,2.0,3.0,,,Strubensvallei,,1550000.0,3 Bedroom Townhouse,,,3.0,13.84
,313.0,,3.0,,,Honeydew,,1400000.0,3 Bedroom Townhouse,,,4.0,11.41
,336.0,,4.0,,,Roodekrans,,2950000.0,4 Bedroom House,,,3.0,13.84
,496.0,2.0,4.0,,,Roodekrans,,2450000.0,4 Bedroom House,,,3.0,13.84
,66.0,,2.0,,,Honeydew,,800000.0,2 Bedroom Townhouse,,,4.0,11.41
,237.0,,4.0,,,Florida,,1380000.0,4 Bedroom House,,,6.0,14.56
,60.0,,2.0,,,Florida Lake,,530000.0,2 Bedroom Apartment,,,3.0,13.84
,496.0,2.0,3.0,,,Roodepoort North,,1090000.0,3 Bedroom House,,,3.0,13.84
,82.0,,2.0,,,Willowbrook,,745000.0,2 Bedroom Apartment,,,3.0,13.84
,61.0,,3.0,,,Groblerpark,,799000.0,3 Bedroom Townhouse,,,3.0,13.84
,363.0,,,,,Roodekrans,,499000.0,Vacant Land,,,3.0,13.84
,68.0,,1.0,,,Florida,,350000.0,1 Bedroom Apartment,,,6.0,14.56
,228.0,,6.0,,,Florida,,1799999.0,6 Bedroom House,,,6.0,14.56
,41.0,,,,,Honeypark,,340000.0,Apartment,,,3.0,13.84
,178.0,,3.0,,,Weltevreden Park,,1250000.0,3 Bedroom House,,,3.0,9.07
,74.0,5.0,2.0,,,Zandspruit,,700000.0,2 Bedroom House,,,3.0,13.84
,75.0,2.0,2.0,,,Wilgeheuwel,,840000.0,2 Bedroom Apartment,,,3.0,13.84
,31.0,,2.0,,,Radiokop,,975000.0,2 Bedroom Townhouse,,,3.0,12.01
,487.0,,4.0,,,Constantia Kloof,,2100000.0,4 Bedroom House,,,3.0,13.92
,129.0,2.0,3.0,,,Little Falls,,1100000.0,3 Bedroom Townhouse,,,4.0,12.77
,241.0,,2.0,,,Fleurhof,,859000.0,2 Bedroom House,,,8.0,13.36
,67.0,,2.0,,,Whiteridge,,870500.0,2 Bedroom Apartment,,,3.0,13.84
,270.0,,3.0,,,Weltevreden Park,,1850000.0,3 Bedroom House,,,3.0,9.07
,120.0,2.0,2.0,,,Weltevreden Park,,949000.0,2 Bedroom Townhouse,,,3.0,9.07
,614.0,3.0,4.0,,,Florida Hills,,2450000.0,4 Bedroom House,,,3.0,13.84
,96.0,5.0,2.0,,,Florida,,450000.0,2 Bedroom Apartment,,,6.0,14.56
,400.0,2.0,2.0,,,Cosmo City,,850000.0,2 Bedroom House,,,3.0,13.84
,548.0,,4.0,,,Willowbrook,,2999000.0,4 Bedroom House,,,3.0,13.84
,251.0,2.0,3.0,,,Cosmo City,,940000.0,3 Bedroom House,,,3.0,13.84
,81.0,,2.0,,,Witpoortjie,,650000.0,2 Bedroom Townhouse,,,3.0,13.84
,426.0,,3.0,,,Witpoortjie,,889000.0,3 Bedroom House,,,3.0,13.84
,179.0,4.0,4.0,,,Wilro Park,,1890000.0,4 Bedroom House,,,3.0,13.84
,49.0,1.0,1.0,,,Florida Lake,,700000.0,1 Bedroom Townhouse,,,3.0,13.84
,96.0,,2.0,,,Honeydew Ridge,,895000.0,2 Bedroom Townhouse,,,3.0,13.84
,69.0,,2.0,,,Florida,,530000.0,2 Bedroom Apartment,,,6.0,14.56
,837.0,,,,,Eagle Canyon Golf Estate,,2690000.0,Vacant Land,,,3.0,13.84
,93.0,,2.0,,,Florida,,430000.0,2 Bedroom Apartment,,,6.0,14.56
,97.0,,2.0,,,Wilgeheuwel,,945000.0,2 Bedroom Townhouse,,,3.0,13.84
,87.0,,3.0,,,Horizon View,,650000.0,3 Bedroom Townhouse,,,3.0,13.84
,458.0,2.0,5.0,,,Roodekrans,,1980000.0,5 Bedroom House,,,3.0,13.84
,50.0,,1.0,,,Radiokop,,520000.0,1 Bedroom Townhouse,,,3.0,12.01
,354.0,,3.0,,,Eagle Canyon Golf Estate,,3975000.0,3 Bedroom House,,,3.0,13.84
,38.0,,2.0,,,Fleurhof,,380000.0,2 Bedroom Apartment,,,8.0,13.36
,450.0,,3.0,,,Strubensvallei,,1890000.0,3 Bedroom House,,,3.0,13.84
,883.0,,3.0,,,Allen'S Nek,,2200000.0,3 Bedroom Townhouse,,,3.0,13.84
,619.0,,3.0,,,Willowbrook,,2680000.0,3 Bedroom House,,,3.0,13.84
,586.0,,3.0,,,Florida,,1050000.0,3 Bedroom House,,,6.0,14.56
,116.0,,2.0,,,Florida,,520000.0,2 Bedroom Apartment,,,6.0,14.56
,465.0,,,,,Horison,,7950000.0,Commercial Property,,,3.0,13.84
,264.0,,5.0,,,Cosmo City,,1160000.0,5 Bedroom House,,,3.0,13.84
,487.0,,5.0,,,Constantia Kloof,,2925000.0,5 Bedroom House,,,3.0,13.92
,250.0,,3.0,,,Witpoortjie,,800000.0,3 Bedroom House,,,3.0,13.84
,53.0,,1.0,,,Zandspruit,,479000.0,1 Bedroom Apartment,,,3.0,13.84
,257.0,,,,,Little Falls,,3850000.0,Commercial Property,,,4.0,12.77
,71.0,,2.0,,,Bergbron,,600000.0,2 Bedroom Apartment,,,3.0,13.84
,135.0,5.0,4.0,,,Willowbrook,,1495000.0,4 Bedroom Apartment,,,3.0,13.84
,234.0,,,,,Maraisburg,,7000000.0,Commercial Property,,,3.0,13.84
,308.0,,3.0,,,Groblerpark,,614900.0,3 Bedroom Townhouse,,,3.0,13.84
,71.0,,2.0,,,Little Falls,,650000.0,2 Bedroom Apartment,,,4.0,12.77
,299.0,,3.0,,,Cosmo City,,960000.0,3 Bedroom House,,,3.0,13.84
,137.0,,3.0,,,Wilgeheuwel,,1195000.0,3 Bedroom Townhouse,,,3.0,13.84
,51.0,,2.0,,,Wilgeheuwel,,499990.0,2 Bedroom Apartment,,,3.0,13.84
,558.0,,3.0,,,Hamberg,,899999.0,3 Bedroom House,,,3.0,13.84
,961.0,,5.0,,,Poortview,,4200000.0,5 Bedroom House,,,3.0,13.84
,72.0,,2.0,,,Weltevreden Park,,729900.0,2 Bedroom Apartment,,,3.0,9.07
,529.0,,5.0,,,Strubensvallei,,1890000.0,5 Bedroom House,,,3.0,13.84
,449.0,,2.0,,,Wilgeheuwel,,860000.0,2 Bedroom Townhouse,,,3.0,13.84
,16.0,,4.0,,,Ruimsig Country Estate,,3250000.0,4 Bedroom House,,,3.0,13.84
,278.0,,,,,Amorosa,,4500000.0,House,,,3.0,13.84
,487.0,5.0,6.0,,,Florida Hills,,1950000.0,6 Bedroom House,,,3.0,13.84
,70.0,,2.0,,,Willowbrook,,545000.0,2 Bedroom Apartment,,,3.0,13.84
